behavior_id,user_id,course_id,behavior_type,event_time,duration
B00006011,U000714,C00018,start_learning,2026-08-09 19:39:48,1919
B00006012,U000729,C00028,finish,2026-08-27 21:58:48,782
B00006013,U000479,C00003,start_learning,2026-08-22 19:29:48,2122
B00006014,U000837,C00027,buy,2026-09-01 11:08:48,306
B00006015,U000164,C00008,favorite,2026-08-11 07:14:48,3377
B00006016,U000303,C00097,finish,2026-08-24 09:10:48,817
B00006017,U000851,C00059,buy,2026-08-10 18:14:48,3106
B00006018,U000458,C00063,view,2026-08-12 00:06:48,761
B00006019,U000547,C00008,view,2026-08-25 21:59:48,3186
B00006020,U000955,C00030,finish,2026-08-15 10:01:48,1964
B00006021,U000019,C00018,buy,2026-08-29 12:34:48,92
B00006022,U000413,C00090,buy,2026-08-25 02:59:48,3127
B00006023,U000675,C00018,start_learning,2026-08-03 18:01:48,1936
B00006024,U000154,C00008,view,2026-08-17 06:25:48,2803
B00006025,U000176,C00060,view,2026-08-14 15:12:48,3021
B00006026,U000572,C00060,view,2026-08-14 03:49:48,1482
B00006027,U000383,C00080,finish,2026-08-09 23:26:48,544
B00006028,U000669,C00007,buy,2026-08-27 22:43:48,2987
B00006029,U000795,C00004,buy,2026-08-21 18:37:48,3550
B00006030,U000356,C00081,favorite,2026-08-02 23:21:48,1654
B00006031,U000796,C00006,view,2026-08-02 23:49:48,2941
B00006032,U000631,C00007,view,2026-08-27 19:57:48,3409
B00006033,U000785,C00082,buy,2026-08-20 20:07:48,2583
B00006034,U000464,C00063,buy,2026-08-04 09:41:48,1784
B00006035,U000807,C00072,finish,2026-08-07 15:56:48,407
B00006036,U000039,C00038,buy,2026-08-13 12:05:48,11
B00006037,U000470,C00047,buy,2026-08-03 09:56:48,2303
B00006038,U000505,C00048,start_learning,2026-08-08 16:10:48,2903
B00006039,U000218,C00086,start_learning,2026-08-14 06:41:48,30
B00006040,U000988,C00036,favorite,2026-08-11 16:49:48,3269
B00006041,U000379,C00050,view,2026-09-01 00:18:48,226
B00006042,U000543,C00055,start_learning,2026-08-04 21:04:48,324
B00006043,U000603,C00070,start_learning,2026-08-08 14:29:48,1250
B00006044,U000568,C00094,start_learning,2026-08-24 17:36:48,1398
B00006045,U000928,C00077,view,2026-08-24 08:02:48,2295
B00006046,U000208,C00060,favorite,2026-08-20 23:29:48,2767
B00006047,U000464,C00031,buy,2026-08-28 14:55:48,3537
B00006048,U000488,C00078,start_learning,2026-08-08 20:26:48,713
B00006049,U000204,C00069,start_learning,2026-08-03 07:41:48,1620
B00006050,U000131,C00051,finish,2026-08-19 21:04:48,121
B00006051,U000259,C00094,view,2026-08-11 20:00:48,3518
B00006052,U000054,C00100,finish,2026-08-10 23:43:48,3136
B00006053,U000426,C00063,finish,2026-08-22 13:04:48,501
B00006054,U000546,C00046,start_learning,2026-08-07 06:14:48,602
B00006055,U000785,C00086,start_learning,2026-08-23 00:19:48,289
B00006056,U000003,C00010,start_learning,2026-08-11 19:09:48,719
B00006057,U000116,C00072,start_learning,2026-08-12 02:41:48,2425
B00006058,U000837,C00013,finish,2026-08-22 14:23:48,2012
B00006059,U000019,C00053,start_learning,2026-08-21 13:59:48,1482
B00006060,U000198,C00063,buy,2026-08-04 17:02:48,1505
B00006061,U000642,C00018,buy,2026-08-12 17:04:48,1500
B00006062,U000449,C00099,view,2026-08-20 21:08:48,3516
B00006063,U000232,C00040,view,2026-08-22 17:58:48,1293
B00006064,U000166,C00040,buy,2026-08-17 18:24:48,3503
B00006065,U000001,C00061,favorite,2026-08-18 15:35:48,1890
B00006066,U000572,C00069,view,2026-08-04 03:16:48,3465
B00006067,U000628,C00001,buy,2026-08-16 05:40:48,1389
B00006068,U000929,C00063,buy,2026-08-28 16:58:48,1622
B00006069,U000134,C00006,favorite,2026-08-12 19:13:48,3287
B00006070,U000496,C00076,finish,2026-08-11 08:27:48,1939
B00006071,U000231,C00076,buy,2026-08-04 03:57:48,1947
B00006072,U000176,C00093,favorite,2026-08-21 05:09:48,481
B00006073,U000278,C00026,favorite,2026-08-28 19:04:48,2379
B00006074,U000897,C00048,favorite,2026-08-19 02:32:48,1663
B00006075,U000082,C00098,finish,2026-08-18 05:03:48,1283
B00006076,U000853,C00093,favorite,2026-08-10 14:08:48,1495
B00006077,U000447,C00020,view,2026-08-27 02:09:48,2009
B00006078,U000917,C00097,favorite,2026-08-15 23:36:48,2570
B00006079,U000235,C00071,start_learning,2026-08-15 15:14:48,3150
B00006080,U000523,C00079,start_learning,2026-08-17 05:01:48,1010
B00006081,U000732,C00095,buy,2026-08-11 14:30:48,1631
B00006082,U000096,C00064,view,2026-08-14 07:56:48,1686
B00006083,U000811,C00086,start_learning,2026-08-09 11:43:48,3338
B00006084,U000138,C00074,buy,2026-08-09 15:03:48,1721
B00006085,U000740,C00061,favorite,2026-08-05 11:31:48,2733
B00006086,U000964,C00049,finish,2026-08-26 10:15:48,598
B00006087,U000099,C00053,view,2026-08-03 23:49:48,15
B00006088,U000638,C00017,finish,2026-08-24 12:32:48,2460
B00006089,U000940,C00002,buy,2026-08-15 17:51:48,1369
B00006090,U000029,C00001,view,2026-08-16 08:45:48,2070
B00006091,U000691,C00067,buy,2026-08-19 21:08:48,2215
B00006092,U000045,C00052,start_learning,2026-08-12 18:19:48,3379
B00006093,U000793,C00026,buy,2026-08-28 06:11:48,300
B00006094,U000935,C00013,favorite,2026-08-15 18:52:48,3321
B00006095,U000305,C00049,view,2026-08-25 10:26:48,228
B00006096,U000974,C00066,view,2026-08-22 06:29:48,676
B00006097,U000423,C00062,favorite,2026-08-28 05:39:48,3174
B00006098,U000766,C00055,finish,2026-08-08 17:44:48,2533
B00006099,U000524,C00064,view,2026-08-20 04:37:48,1988
B00006100,U000525,C00033,favorite,2026-08-23 13:28:48,1775
B00006101,U000542,C00009,finish,2026-08-05 06:47:48,1513
B00006102,U000804,C00029,start_learning,2026-08-26 21:55:48,265
B00006103,U000215,C00036,view,2026-08-05 18:01:48,2355
B00006104,U000448,C00048,favorite,2026-08-22 11:49:48,2823
B00006105,U000199,C00003,view,2026-08-10 02:17:48,2304
B00006106,U000321,C00073,view,2026-08-04 09:26:48,957
B00006107,U000493,C00035,favorite,2026-09-01 02:54:48,1633
B00006108,U000255,C00057,buy,2026-08-13 01:26:48,2380
B00006109,U000017,C00001,buy,2026-08-09 13:50:48,2607
B00006110,U000508,C00078,favorite,2026-08-17 14:22:48,2158
B00006111,U000619,C00013,start_learning,2026-08-12 03:41:48,2555
B00006112,U000764,C00033,favorite,2026-08-04 01:03:48,722
B00006113,U000150,C00079,buy,2026-08-22 12:27:48,1850
B00006114,U000372,C00072,finish,2026-08-15 18:55:48,1711
B00006115,U000504,C00042,buy,2026-09-01 10:26:48,2271
B00006116,U000012,C00084,favorite,2026-08-27 01:55:48,1176
B00006117,U000516,C00047,favorite,2026-08-11 19:09:48,507
B00006118,U000249,C00064,start_learning,2026-08-08 09:20:48,1398
B00006119,U000130,C00003,start_learning,2026-08-20 03:38:48,132
B00006120,U000813,C00040,view,2026-08-28 19:22:48,2829
B00006121,U000592,C00074,finish,2026-08-23 04:16:48,542
B00006122,U000910,C00074,buy,2026-08-29 18:19:48,785
B00006123,U000796,C00049,buy,2026-08-10 21:58:48,896
B00006124,U000632,C00092,buy,2026-08-05 09:57:48,440
B00006125,U000632,C00045,buy,2026-08-18 07:45:48,3064
B00006126,U000576,C00067,favorite,2026-08-21 14:50:48,3420
B00006127,U000480,C00004,favorite,2026-09-01 04:27:48,2790
B00006128,U000756,C00041,finish,2026-08-23 00:39:48,874
B00006129,U000416,C00011,start_learning,2026-08-02 22:25:48,3448
B00006130,U000189,C00091,favorite,2026-08-30 23:43:48,2757
B00006131,U000077,C00077,favorite,2026-08-31 04:51:48,354
B00006132,U000953,C00063,buy,2026-08-22 14:52:48,904
B00006133,U000791,C00050,buy,2026-08-26 03:43:48,1272
B00006134,U000261,C00090,buy,2026-08-04 14:41:48,1494
B00006135,U000103,C00070,buy,2026-08-10 08:10:48,1592
B00006136,U000420,C00077,start_learning,2026-08-27 09:07:48,1879
B00006137,U000347,C00027,favorite,2026-08-22 14:26:48,785
B00006138,U000721,C00043,buy,2026-08-18 19:10:48,1967
B00006139,U000503,C00016,buy,2026-08-27 19:35:48,388
B00006140,U000057,C00052,finish,2026-08-29 22:15:48,3184
B00006141,U000741,C00056,favorite,2026-08-19 15:38:48,3318
B00006142,U000893,C00009,favorite,2026-08-17 20:10:48,1418
B00006143,U000783,C00068,buy,2026-08-09 06:42:48,2747
B00006144,U000618,C00026,buy,2026-08-26 01:24:48,3456
B00006145,U000352,C00014,favorite,2026-08-22 14:17:48,641
B00006146,U000727,C00010,buy,2026-08-21 20:02:48,1782
B00006147,U000159,C00006,start_learning,2026-08-13 10:39:48,3116
B00006148,U000910,C00004,view,2026-08-07 04:20:48,1228
B00006149,U000651,C00034,view,2026-08-04 05:52:48,118
B00006150,U000109,C00044,favorite,2026-09-01 06:32:48,1950
B00006151,U000775,C00082,finish,2026-08-31 19:05:48,495
B00006152,U000055,C00072,finish,2026-08-26 15:12:48,413
B00006153,U000786,C00028,start_learning,2026-08-21 15:18:48,1426
B00006154,U000811,C00061,start_learning,2026-08-24 04:41:48,326
B00006155,U000707,C00093,view,2026-08-06 11:38:48,2456
B00006156,U000446,C00033,buy,2026-08-22 20:35:48,1505
B00006157,U000341,C00100,start_learning,2026-08-18 16:29:48,1965
B00006158,U000016,C00070,buy,2026-08-16 23:43:48,3234
B00006159,U000494,C00002,start_learning,2026-08-19 02:14:48,1688
B00006160,U000571,C00052,favorite,2026-08-31 10:12:48,3592
B00006161,U000563,C00031,start_learning,2026-08-12 15:00:48,2040
B00006162,U000049,C00006,buy,2026-08-27 23:00:48,1365
B00006163,U000230,C00059,buy,2026-08-29 19:03:48,1684
B00006164,U000164,C00082,buy,2026-08-22 08:22:48,863
B00006165,U000367,C00093,buy,2026-08-09 16:32:48,3144
B00006166,U000579,C00025,finish,2026-08-18 23:03:48,2104
B00006167,U000123,C00086,buy,2026-08-18 12:15:48,995
B00006168,U000255,C00053,buy,2026-08-07 12:11:48,3148
B00006169,U000642,C00033,buy,2026-08-19 10:49:48,1901
B00006170,U000881,C00024,start_learning,2026-08-25 14:47:48,1097
B00006171,U000587,C00047,favorite,2026-08-21 22:09:48,1263
B00006172,U000221,C00057,buy,2026-08-12 06:21:48,581
B00006173,U000347,C00079,favorite,2026-08-11 22:37:48,2465
B00006174,U000386,C00035,finish,2026-08-03 20:52:48,2362
B00006175,U000628,C00072,finish,2026-08-03 17:42:48,2254
B00006176,U000893,C00048,favorite,2026-08-14 16:17:48,2632
B00006177,U000750,C00053,start_learning,2026-08-30 18:53:48,621
B00006178,U000048,C00098,start_learning,2026-08-10 22:10:48,59
B00006179,U000907,C00014,buy,2026-08-29 23:15:48,1745
B00006180,U000933,C00049,favorite,2026-08-11 16:58:48,3403
B00006181,U000449,C00079,view,2026-08-04 18:39:48,2451
B00006182,U000089,C00006,finish,2026-08-07 19:35:48,1330
B00006183,U000323,C00082,view,2026-08-31 15:14:48,3164
B00006184,U000272,C00037,view,2026-08-30 12:22:48,2939
B00006185,U000771,C00100,favorite,2026-08-18 01:32:48,300
B00006186,U000298,C00067,favorite,2026-08-17 22:31:48,974
B00006187,U000530,C00084,start_learning,2026-08-24 03:09:48,2093
B00006188,U000358,C00062,view,2026-08-10 14:21:48,1667
B00006189,U000268,C00048,start_learning,2026-08-30 16:46:48,804
B00006190,U000996,C00039,view,2026-08-17 05:20:48,508
B00006191,U000175,C00062,favorite,2026-08-16 11:00:48,239
B00006192,U000208,C00069,start_learning,2026-08-13 21:45:48,1671
B00006193,U000848,C00060,favorite,2026-08-19 16:17:48,2916
B00006194,U000580,C00025,favorite,2026-08-18 09:14:48,1062
B00006195,U000049,C00097,view,2026-08-16 20:32:48,302
B00006196,U000925,C00064,start_learning,2026-08-22 19:54:48,2956
B00006197,U000822,C00096,buy,2026-08-26 10:05:48,1954
B00006198,U000775,C00086,favorite,2026-08-23 21:41:48,3490
B00006199,U000445,C00056,favorite,2026-08-21 11:57:48,1373
B00006200,U000630,C00095,buy,2026-08-03 22:54:48,950
B00006201,U000319,C00084,view,2026-08-13 14:24:48,1643
B00006202,U000297,C00062,start_learning,2026-08-27 18:05:48,377
B00006203,U000568,C00024,finish,2026-08-28 08:17:48,2785
B00006204,U000388,C00095,start_learning,2026-08-25 18:55:48,388
B00006205,U000871,C00097,view,2026-08-20 13:22:48,2833
B00006206,U000565,C00019,view,2026-08-24 22:41:48,1184
B00006207,U000515,C00097,favorite,2026-08-26 05:21:48,3392
B00006208,U000194,C00039,view,2026-08-11 19:50:48,94
B00006209,U000146,C00016,buy,2026-09-01 14:16:48,3490
B00006210,U000541,C00028,view,2026-08-10 04:46:48,1128
B00006211,U000793,C00094,finish,2026-08-08 14:04:48,797
B00006212,U000665,C00005,start_learning,2026-08-14 17:02:48,501
B00006213,U000684,C00037,favorite,2026-08-05 10:15:48,165
B00006214,U000801,C00021,favorite,2026-08-30 22:43:48,604
B00006215,U000098,C00004,favorite,2026-08-24 10:01:48,619
B00006216,U000932,C00020,view,2026-08-13 17:26:48,517
B00006217,U000271,C00025,favorite,2026-08-19 21:30:48,2763
B00006218,U000048,C00060,favorite,2026-08-16 15:36:48,1987
B00006219,U000726,C00033,start_learning,2026-08-17 15:04:48,2085
B00006220,U000499,C00003,buy,2026-08-11 23:14:48,2637
B00006221,U000090,C00046,view,2026-08-28 01:43:48,70
B00006222,U000360,C00077,view,2026-08-21 16:28:48,2940
B00006223,U000542,C00043,finish,2026-08-19 06:35:48,737
B00006224,U000887,C00007,buy,2026-08-27 21:04:48,1146
B00006225,U000832,C00072,start_learning,2026-08-04 04:41:48,165
B00006226,U000514,C00077,view,2026-08-29 14:21:48,1647
B00006227,U000092,C00050,view,2026-08-05 15:03:48,399
B00006228,U000973,C00038,view,2026-08-14 09:00:48,1646
B00006229,U000577,C00043,favorite,2026-08-04 19:53:48,398
B00006230,U000784,C00029,view,2026-08-17 13:13:48,2846
B00006231,U000901,C00052,finish,2026-08-27 05:55:48,577
B00006232,U000635,C00022,favorite,2026-08-07 20:26:48,630
B00006233,U000511,C00039,buy,2026-08-07 10:27:48,1011
B00006234,U000227,C00036,start_learning,2026-08-29 00:28:48,2821
B00006235,U000171,C00060,view,2026-08-27 00:12:48,2492
B00006236,U000154,C00052,start_learning,2026-08-06 00:46:48,950
B00006237,U000073,C00033,buy,2026-08-05 07:20:48,848
B00006238,U000257,C00036,favorite,2026-08-28 11:15:48,2483
B00006239,U000803,C00022,favorite,2026-08-04 09:25:48,268
B00006240,U000027,C00092,start_learning,2026-08-29 10:54:48,3043
B00006241,U000322,C00004,buy,2026-08-30 02:56:48,1440
B00006242,U000487,C00094,buy,2026-08-08 07:54:48,2953
B00006243,U000974,C00089,view,2026-08-15 19:03:48,1426
B00006244,U000776,C00051,favorite,2026-08-18 20:31:48,2229
B00006245,U000094,C00048,finish,2026-08-13 21:09:48,215
B00006246,U000205,C00077,favorite,2026-08-28 12:37:48,958
B00006247,U000183,C00040,finish,2026-08-17 13:20:48,1894
B00006248,U000918,C00070,view,2026-08-30 19:39:48,837
B00006249,U000961,C00070,view,2026-08-27 09:56:48,3240
B00006250,U000188,C00072,finish,2026-08-26 19:14:48,2655
B00006251,U000497,C00028,favorite,2026-08-18 21:31:48,2912
B00006252,U000392,C00081,finish,2026-08-29 00:37:48,1045
B00006253,U000579,C00004,finish,2026-08-05 01:07:48,2655
B00006254,U000521,C00028,buy,2026-08-07 22:56:48,648
B00006255,U000965,C00041,view,2026-08-19 11:39:48,805
B00006256,U000793,C00033,buy,2026-08-15 13:37:48,2090
B00006257,U000812,C00096,start_learning,2026-08-03 02:07:48,2345
B00006258,U000647,C00086,view,2026-08-07 05:08:48,2017
B00006259,U000994,C00025,start_learning,2026-08-31 10:03:48,1429
B00006260,U000098,C00053,view,2026-08-28 12:57:48,2516
B00006261,U000590,C00081,start_learning,2026-08-27 11:01:48,1351
B00006262,U000831,C00041,finish,2026-08-23 11:55:48,1926
B00006263,U000057,C00086,start_learning,2026-08-25 05:31:48,1470
B00006264,U000717,C00069,finish,2026-08-11 07:35:48,1425
B00006265,U000466,C00045,view,2026-08-28 08:44:48,3036
B00006266,U000588,C00049,start_learning,2026-08-20 19:16:48,2843
B00006267,U000951,C00085,buy,2026-08-27 18:02:48,3066
B00006268,U000202,C00054,favorite,2026-08-02 17:49:48,1776
B00006269,U000115,C00016,buy,2026-08-22 06:45:48,422
B00006270,U000355,C00043,buy,2026-08-07 06:20:48,2780
B00006271,U000566,C00022,favorite,2026-08-23 06:25:48,3214
B00006272,U000441,C00083,finish,2026-08-23 03:42:48,2245
B00006273,U000649,C00049,start_learning,2026-08-15 03:53:48,2977
B00006274,U000128,C00021,start_learning,2026-08-09 22:08:48,1742
B00006275,U000211,C00093,start_learning,2026-08-19 12:56:48,1575
B00006276,U000302,C00055,buy,2026-08-23 10:39:48,1960
B00006277,U000296,C00065,start_learning,2026-08-31 05:40:48,3167
B00006278,U000768,C00038,buy,2026-08-23 11:51:48,2517
B00006279,U000146,C00061,favorite,2026-08-06 03:50:48,3242
B00006280,U000980,C00025,finish,2026-08-14 17:58:48,60
B00006281,U000829,C00065,favorite,2026-08-27 03:56:48,38
B00006282,U000661,C00034,start_learning,2026-08-24 20:41:48,1577
B00006283,U000643,C00068,favorite,2026-08-08 00:20:48,1765
B00006284,U000870,C00060,favorite,2026-08-31 01:34:48,740
B00006285,U000424,C00092,favorite,2026-09-01 11:44:48,2995
B00006286,U000593,C00032,view,2026-08-25 10:42:48,1942
B00006287,U000241,C00100,view,2026-08-19 14:39:48,372
B00006288,U000340,C00021,finish,2026-08-07 15:27:48,3194
B00006289,U000018,C00098,favorite,2026-08-24 12:25:48,3550
B00006290,U000815,C00069,start_learning,2026-08-25 09:43:48,3359
B00006291,U000877,C00094,start_learning,2026-08-04 13:46:48,971
B00006292,U000923,C00053,finish,2026-08-23 13:04:48,3176
B00006293,U000754,C00020,start_learning,2026-08-27 04:02:48,2740
B00006294,U000374,C00065,start_learning,2026-08-22 20:19:48,1880
B00006295,U000696,C00096,favorite,2026-08-28 02:48:48,1740
B00006296,U000151,C00072,view,2026-08-29 05:32:48,2943
B00006297,U000621,C00034,buy,2026-08-19 19:55:48,69
B00006298,U000512,C00041,buy,2026-08-16 00:14:48,1046
B00006299,U000978,C00038,start_learning,2026-08-30 21:04:48,3425
B00006300,U000311,C00043,favorite,2026-08-23 02:39:48,377
B00006301,U000090,C00032,finish,2026-08-25 05:29:48,914
B00006302,U000451,C00093,favorite,2026-08-21 16:41:48,1349
B00006303,U000578,C00084,finish,2026-08-28 09:36:48,1773
B00006304,U000122,C00067,finish,2026-08-19 16:58:48,2651
B00006305,U000607,C00082,view,2026-08-15 05:17:48,108
B00006306,U000288,C00002,buy,2026-08-12 13:40:48,24
B00006307,U000402,C00073,buy,2026-08-27 18:48:48,2614
B00006308,U000772,C00066,favorite,2026-08-30 14:08:48,1286
B00006309,U000220,C00099,favorite,2026-08-24 01:13:48,3578
B00006310,U000244,C00003,favorite,2026-08-21 03:57:48,3287
B00006311,U000963,C00094,favorite,2026-08-19 20:05:48,883
B00006312,U000435,C00072,view,2026-08-09 15:37:48,409
B00006313,U000141,C00063,view,2026-08-06 17:14:48,2892
B00006314,U000323,C00047,buy,2026-08-16 21:08:48,101
B00006315,U000772,C00062,start_learning,2026-08-16 23:24:48,863
B00006316,U000816,C00068,finish,2026-08-26 21:19:48,521
B00006317,U000967,C00004,start_learning,2026-08-07 13:38:48,1277
B00006318,U000599,C00030,buy,2026-08-26 14:22:48,2179
B00006319,U000823,C00042,start_learning,2026-08-28 10:57:48,1201
B00006320,U000533,C00020,finish,2026-08-25 22:13:48,1007
B00006321,U000434,C00075,favorite,2026-08-28 09:37:48,1469
B00006322,U000481,C00086,start_learning,2026-08-05 12:28:48,3219
B00006323,U000244,C00040,start_learning,2026-08-31 12:16:48,682
B00006324,U000530,C00057,favorite,2026-08-26 13:41:48,1657
B00006325,U000312,C00033,start_learning,2026-08-06 06:19:48,1269
B00006326,U000295,C00036,buy,2026-08-16 14:22:48,2751
B00006327,U000887,C00091,start_learning,2026-08-23 12:40:48,2192
B00006328,U000729,C00057,start_learning,2026-08-21 00:31:48,1411
B00006329,U000672,C00034,buy,2026-08-05 13:30:48,887
B00006330,U000206,C00014,buy,2026-08-26 23:26:48,1380
B00006331,U000231,C00063,finish,2026-08-05 18:03:48,3445
B00006332,U000223,C00098,buy,2026-08-26 20:10:48,156
B00006333,U000492,C00094,buy,2026-08-14 01:25:48,1997
B00006334,U000949,C00034,finish,2026-08-27 00:43:48,681
B00006335,U000568,C00086,favorite,2026-08-25 14:02:48,313
B00006336,U000990,C00030,finish,2026-08-31 11:26:48,3230
B00006337,U000061,C00072,view,2026-08-07 16:21:48,2491
B00006338,U000325,C00016,buy,2026-08-17 03:56:48,419
B00006339,U000206,C00058,view,2026-08-14 19:56:48,2989
B00006340,U000205,C00020,finish,2026-08-09 11:54:48,2845
B00006341,U000299,C00094,view,2026-08-14 22:04:48,1761
B00006342,U000046,C00034,view,2026-08-06 12:30:48,1467
B00006343,U000916,C00074,buy,2026-08-26 18:52:48,836
B00006344,U000588,C00068,view,2026-08-07 01:12:48,1805
B00006345,U000830,C00053,favorite,2026-08-05 21:43:48,1285
B00006346,U000194,C00064,view,2026-08-29 21:11:48,1197
B00006347,U000545,C00028,start_learning,2026-08-30 13:57:48,357
B00006348,U000186,C00069,favorite,2026-08-05 19:29:48,2065
B00006349,U000366,C00039,view,2026-08-18 08:57:48,3273
B00006350,U000808,C00056,view,2026-08-24 17:20:48,3002
B00006351,U000974,C00051,finish,2026-08-27 23:48:48,2326
B00006352,U000974,C00094,favorite,2026-08-25 04:03:48,2515
B00006353,U000730,C00046,buy,2026-08-08 22:58:48,1327
B00006354,U000717,C00036,buy,2026-08-28 05:30:48,2034
B00006355,U000028,C00062,start_learning,2026-09-01 09:05:48,1918
